  t, c   	 X0[0]  	 X0[1]  	 X0[2]  	 X0[3]  	 X0[4]  	 X0[5]  	 X0[6]  	 X0[7]  	 X0[8]  	 X0[9]  	 X0[10]  	 X0[11]  	 V[0]   	 V[1]   	 V[2]   	 Om[0]  	 Om[1]  	 Om[2]  	 Vc[0]  	 Vc[1]  	 Vc[2]  	 Amp[0][0] 	 Amp[0][1] 	 Amp[0][2] 	 Amp[1][0] 	 Amp[1][1] 	 Amp[1][2] 	 Amp[2][0] 	 Amp[2][1] 	 Amp[2][2] 	 Amp[3][0] 	 Amp[3][1] 	 Amp[3][2] 	 Amp[4][0] 	 Amp[4][1] 	 Amp[4][2] 	 Amp[5][0] 	 Amp[5][1] 	 Amp[5][2] 	teta,град	psi, град	fi, град 
0,865000	23,500234	297,610707	0,005845	0,999895	0,014474	-0,001082	-0,014474	0,999895	-0,000181	0,001079	0,000197	0,999999	27,326256	0,431426	-0,025325	0,002668	-0,003285	-0,000173	27,329656	0,035796	0,004248	-0,440339	0,440534	-0,025839	-0,442310	0,438934	-0,025839	-0,444412	0,437226	-0,025839	-0,458933	0,425435	-0,025839	-0,461035	0,423728	-0,025839	-0,463006	0,422128	-0,025839	-0,829342	-0,061820	0,010369
0,870000	23,636882	297,610889	0,005866	0,999895	0,014474	-0,001098	-0,014475	0,999895	-0,000194	0,001095	0,000210	0,999999	27,326364	0,432252	-0,025675	0,002812	-0,003367	-0,000012	27,329745	0,036578	0,004329	-0,439810	0,441948	-0,026270	-0,441830	0,440261	-0,026270	-0,443984	0,438461	-0,026270	-0,458865	0,426030	-0,026270	-0,461020	0,424230	-0,026270	-0,463040	0,422542	-0,026270	-0,829369	-0,062773	0,011140
0,875000	23,773532	297,611074	0,005889	0,999895	0,014474	-0,001116	-0,014474	0,999895	-0,000209	0,001113	0,000225	0,999999	27,326701	0,433284	-0,025807	0,002957	-0,003448	0,000149	27,330083	0,037600	0,004654	-0,439051	0,443568	-0,026483	-0,441120	0,441794	-0,026483	-0,443327	0,439901	-0,026483	-0,458568	0,426831	-0,026483	-0,460774	0,424938	-0,026483	-0,462843	0,423164	-0,026483	-0,829349	-0,063749	0,011952
0,880000	23,910183	297,611265	0,005913	0,999895	0,014473	-0,001133	-0,014473	0,999895	-0,000223	0,001130	0,000240	0,999999	27,326960	0,434215	-0,026029	0,003102	-0,003529	0,000311	27,330378	0,038582	0,004938	-0,438370	0,445088	-0,026786	-0,440488	0,443227	-0,026786	-0,442747	0,441242	-0,026786	-0,458347	0,427532	-0,026786	-0,460606	0,425547	-0,026786	-0,462724	0,423686	-0,026786	-0,829283	-0,064749	0,012806
0,885000	24,046835	297,611461	0,005938	0,999895	0,014471	-0,001151	-0,014471	0,999895	-0,000239	0,001148	0,000256	0,999999	27,326932	0,434837	-0,026550	0,003246	-0,003611	0,000473	27,330395	0,039292	0,004947	-0,437976	0,446298	-0,027388	-0,440143	0,444350	-0,027388	-0,442454	0,442272	-0,027388	-0,458413	0,427923	-0,027388	-0,460724	0,425846	-0,027388	-0,462891	0,423898	-0,027388	-0,829171	-0,065772	0,013700
0,890000	24,183486	297,611658	0,005962	0,999895	0,014468	-0,001170	-0,014468	0,999895	-0,000255	0,001166	0,000272	0,999999	27,326444	0,434976	-0,027543	0,003391	-0,003692	0,000636	27,329961	0,039564	0,004510	-0,438044	0,447024	-0,028463	-0,440259	0,444990	-0,028463	-0,442622	0,442819	-0,028463	-0,458939	0,427831	-0,028463	-0,461302	0,425661	-0,028463	-0,463517	0,423627	-0,028463	-0,829013	-0,066818	0,014636
0,895000	24,320134	297,611856	0,005982	0,999895	0,014465	-0,001189	-0,014465	0,999895	-0,000272	0,001185	0,000290	0,999999	27,325549	0,434684	-0,028956	0,003535	-0,003772	0,000798	27,329096	0,039416	0,003647	-0,438520	0,447320	-0,029957	-0,440784	0,445199	-0,029957	-0,443198	0,442936	-0,029957	-0,459872	0,427310	-0,029957	-0,462286	0,425047	-0,029957	-0,464549	0,422926	-0,029957	-0,828808	-0,067887	0,015613
0,900000	24,456776	297,612051	0,005997	0,999895	0,014460	-0,001208	-0,014461	0,999895	-0,000290	0,001204	0,000308	0,999999	27,324379	0,434095	-0,030655	0,003680	-0,003852	0,000960	27,327939	0,038984	0,002494	-0,439274	0,447317	-0,031738	-0,441585	0,445110	-0,031738	-0,444051	0,442755	-0,031738	-0,461078	0,426490	-0,031738	-0,463544	0,424135	-0,031738	-0,465855	0,421927	-0,031738	-0,828556	-0,068980	0,016630
0,905000	24,593412	297,612245	0,006006	0,999895	0,014455	-0,001228	-0,014455	0,999895	-0,000309	0,001223	0,000326	0,999999	27,323234	0,433508	-0,032341	0,003824	-0,003932	0,001121	27,326770	0,038539	0,001329	-0,440003	0,447316	-0,033505	-0,442363	0,445022	-0,033505	-0,444879	0,442575	-0,033505	-0,462259	0,425674	-0,033505	-0,464775	0,423226	-0,033505	-0,467134	0,420932	-0,033505	-0,828258	-0,070095	0,017689
0,910000	24,730043	297,612437	0,006009	0,999895	0,014449	-0,001248	-0,014449	0,999896	-0,000328	0,001243	0,000346	0,999999	27,322352	0,433161	-0,033775	0,003967	-0,004011	0,001282	27,325851	0,038337	0,000411	-0,440472	0,447554	-0,035021	-0,442878	0,445174	-0,035021	-0,445446	0,442635	-0,035021	-0,463175	0,425098	-0,035021	-0,465742	0,422559	-0,035021	-0,468149	0,420179	-0,035021	-0,827915	-0,071233	0,018789
0,915000	24,866671	297,612629	0,006010	0,999895	0,014442	-0,001269	-0,014443	0,999896	-0,000348	0,001263	0,000366	0,999999	27,321964	0,433286	-0,034728	0,004111	-0,004090	0,001443	27,325408	0,038598	-0,000037	-0,440448	0,448261	-0,036055	-0,442902	0,445795	-0,036055	-0,445519	0,443164	-0,036055	-0,463597	0,424995	-0,036055	-0,466215	0,422364	-0,036055	-0,468669	0,419897	-0,036055	-0,827525	-0,072394	0,019929
0,920000	25,003298	297,612824	0,006010	0,999895	0,014434	-0,001289	-0,014435	0,999896	-0,000368	0,001284	0,000387	0,999999	27,322084	0,433895	-0,035185	0,004254	-0,004169	0,001604	27,325490	0,039370	0,000034	-0,439916	0,449452	-0,036592	-0,442418	0,446899	-0,036592	-0,445086	0,444177	-0,036592	-0,463512	0,425377	-0,036592	-0,466180	0,422654	-0,036592	-0,468682	0,420102	-0,036592	-0,827089	-0,073577	0,021110
0,925000	25,139926	297,613025	0,006011	0,999895	0,014426	-0,001311	-0,014427	0,999896	-0,000390	0,001305	0,000409	0,999999	27,322638	0,434916	-0,035218	0,004396	-0,004248	0,001764	27,326020	0,040576	0,000548	-0,438950	0,451052	-0,036706	-0,441499	0,448415	-0,036706	-0,444217	0,445601	-0,036706	-0,462993	0,426171	-0,036706	-0,465711	0,423358	-0,036706	-0,468260	0,420720	-0,036706	-0,826607	-0,074783	0,022331
0,930000	25,276559	297,613232	0,006016	0,999895	0,014417	-0,001333	-0,014417	0,999896	-0,000412	0,001327	0,000431	0,999999	27,323358	0,436081	-0,035097	0,004538	-0,004327	0,001925	27,326755	0,041981	0,001264	-0,437817	0,452795	-0,036665	-0,440413	0,450072	-0,036665	-0,443182	0,447168	-0,036665	-0,462307	0,427111	-0,036665	-0,465076	0,424207	-0,036665	-0,467672	0,421484	-0,036665	-0,826079	-0,076011	0,023593
0,935000	25,413195	297,613446	0,006024	0,999895	0,014407	-0,001355	-0,014407	0,999896	-0,000434	0,001348	0,000454	0,999999	27,324004	0,437148	-0,035062	0,004679	-0,004406	0,002087	27,327433	0,043330	0,001924	-0,436757	0,454440	-0,036710	-0,439400	0,451632	-0,036710	-0,442220	0,448637	-0,036710	-0,461696	0,427954	-0,036710	-0,464516	0,424959	-0,036710	-0,467160	0,422152	-0,036710	-0,825505	-0,077263	0,024896
0,940000	25,549833	297,613666	0,006035	0,999895	0,014396	-0,001377	-0,014396	0,999896	-0,000458	0,001371	0,000478	0,999999	27,324310	0,437853	-0,035379	0,004821	-0,004486	0,002248	27,327793	0,044370	0,002270	-0,436037	0,455721	-0,037106	-0,438728	0,452828	-0,037106	-0,441599	0,449743	-0,037106	-0,461425	0,428435	-0,037106	-0,464296	0,425350	-0,037106	-0,466987	0,422458	-0,037106	-0,824884	-0,078537	0,026238
0,945000	25,686472	297,613890	0,006047	0,999896	0,014384	-0,001400	-0,014385	0,999896	-0,000482	0,001393	0,000502	0,999999	27,324205	0,438124	-0,036118	0,004962	-0,004565	0,002410	27,327732	0,045000	0,002198	-0,435728	0,456567	-0,037924	-0,438467	0,453590	-0,037924	-0,441388	0,450415	-0,037924	-0,461564	0,428483	-0,037924	-0,464486	0,425308	-0,037924	-0,467225	0,422331	-0,037924	-0,824218	-0,079833	0,027621
0,950000	25,823109	297,614115	0,006056	0,999896	0,014372	-0,001424	-0,014372	0,999897	-0,000507	0,001416	0,000527	0,999999	27,323706	0,437978	-0,037264	0,005103	-0,004644	0,002571	27,327267	0,045238	0,001728	-0,435814	0,456995	-0,039149	-0,438600	0,453934	-0,039149	-0,441572	0,450668	-0,039149	-0,462098	0,428115	-0,039149	-0,465070	0,424849	-0,039149	-0,467856	0,421788	-0,039149	-0,823505	-0,081153	0,029043
0,955000	25,959744	297,614342	0,006063	0,999896	0,014358	-0,001447	-0,014359	0,999897	-0,000532	0,001440	0,000553	0,999999	27,323042	0,437644	-0,038585	0,005243	-0,004722	0,002732	27,326603	0,045280	0,001060	-0,436066	0,457235	-0,040549	-0,438899	0,454089	-0,040549	-0,441922	0,450734	-0,040549	-0,462795	0,427560	-0,040549	-0,465818	0,424204	-0,040549	-0,468651	0,421059	-0,040549	-0,822746	-0,082495	0,030506
0,960000	26,096375	297,614568	0,006066	0,999896	0,014344	-0,001472	-0,014345	0,999897	-0,000559	0,001463	0,000580	0,999999	27,322449	0,437358	-0,039848	0,005383	-0,004801	0,002893	27,325990	0,045372	0,000441	-0,436250	0,457521	-0,041891	-0,439130	0,454291	-0,041891	-0,442203	0,450846	-0,041891	-0,463422	0,427052	-0,041891	-0,466495	0,423607	-0,041891	-0,469375	0,420377	-0,041891	-0,821941	-0,083860	0,032008
0,965000	26,233004	297,614796	0,006068	0,999896	0,014329	-0,001496	-0,014330	0,999897	-0,000586	0,001488	0,000607	0,999999	27,322218	0,437412	-0,040761	0,005523	-0,004879	0,003053	27,325712	0,045789	0,000154	-0,436072	0,458144	-0,042882	-0,438999	0,454831	-0,042882	-0,442122	0,451296	-0,042882	-0,463687	0,426886	-0,042882	-0,466809	0,423351	-0,042882	-0,469737	0,420037	-0,042882	-0,821090	-0,085247	0,033551
0,970000	26,369633	297,615028	0,006069	0,999896	0,014314	-0,001521	-0,014315	0,999897	-0,000613	0,001512	0,000635	0,999999	27,322470	0,437927	-0,041200	0,005662	-0,004957	0,003213	27,325923	0,046682	0,000351	-0,435410	0,459228	-0,043400	-0,438384	0,455831	-0,043400	-0,441557	0,452207	-0,043400	-0,463467	0,427181	-0,043400	-0,466639	0,423557	-0,043400	-0,469614	0,420160	-0,043400	-0,820194	-0,086657	0,035133
0,975000	26,506264	297,615265	0,006072	0,999897	0,014297	-0,001547	-0,014298	0,999898	-0,000641	0,001537	0,000663	0,999999	27,323248	0,438944	-0,041127	0,005801	-0,005035	0,003374	27,326662	0,048088	0,001071	-0,434223	0,460812	-0,043404	-0,437244	0,457332	-0,043404	-0,440467	0,453619	-0,043404	-0,462722	0,427980	-0,043404	-0,465945	0,424267	-0,043404	-0,468966	0,420787	-0,043404	-0,819251	-0,088089	0,036754
0,980000	26,642901	297,615511	0,006081	0,999897	0,014280	-0,001572	-0,014281	0,999898	-0,000670	0,001563	0,000693	0,999999	27,324365	0,440277	-0,040726	0,005939	-0,005114	0,003535	27,327775	0,049857	0,002159	-0,432696	0,462712	-0,043081	-0,435764	0,459148	-0,043081	-0,439037	0,455347	-0,043081	-0,461639	0,429096	-0,043081	-0,464912	0,425294	-0,043081	-0,467980	0,421731	-0,043081	-0,818262	-0,089543	0,038415
0,985000	26,779544	297,615766	0,006095	0,999897	0,014262	-0,001599	-0,014263	0,999898	-0,000700	0,001588	0,000723	0,999998	27,325600	0,441706	-0,040218	0,006077	-0,005192	0,003696	27,329026	0,051761	0,003386	-0,431050	0,464706	-0,042650	-0,434165	0,461060	-0,042650	-0,437488	0,457170	-0,042650	-0,460438	0,430308	-0,042650	-0,463761	0,426418	-0,042650	-0,466876	0,422772	-0,042650	-0,817228	-0,091020	0,040115
0,990000	26,916192	297,616030	0,006116	0,999897	0,014243	-0,001625	-0,014244	0,999898	-0,000730	0,001615	0,000753	0,999998	27,326638	0,442916	-0,039918	0,006215	-0,005271	0,003857	27,330114	0,053505	0,004450	-0,429599	0,466481	-0,042426	-0,432761	0,462752	-0,042426	-0,436135	0,458774	-0,042426	-0,459433	0,431302	-0,042426	-0,462806	0,427324	-0,042426	-0,465969	0,423594	-0,042426	-0,816147	-0,092520	0,041855
0,995000	27,052845	297,616302	0,006140	0,999897	0,014223	-0,001652	-0,014224	0,999899	-0,000761	0,001641	0,000785	0,999998	27,327307	0,443733	-0,040000	0,006353	-0,005350	0,004019	27,330833	0,054891	0,005150	-0,428518	0,467863	-0,042585	-0,431728	0,464051	-0,042585	-0,435151	0,459985	-0,042585	-0,458798	0,431902	-0,042585	-0,462222	0,427836	-0,042585	-0,465432	0,424024	-0,042585	-0,815020	-0,094042	0,043633
1,000000	27,189500	297,616579	0,006167	0,999898	0,014202	-0,001680	-0,014204	0,999899	-0,000793	0,001668	0,000817	0,999998	27,327496	0,444048	-0,040572	0,006491	-0,005429	0,004181	27,331077	0,055813	0,005379	-0,427916	0,468743	-0,043234	-0,431173	0,464848	-0,043234	-0,434647	0,460694	-0,043234	-0,458642	0,432001	-0,043234	-0,462116	0,427847	-0,043234	-0,465374	0,423952	-0,043234	-0,813847	-0,095587	0,045451
